,EDU,EVP,FDP,GLP,Grüne,Mitte,SP,SVP,Übrige
32214,0.5222222222222223,0.4650537634408602,0.9798387096774194,0.7810457516339869,0.18526785714285715,0.5034013605442177,0.022222222222222223,0.5589622641509434,0.2784090909090909
32215,0.4,0.8575268817204301,0.10887096774193548,0.6454248366013072,0.9174107142857143,0.6751700680272109,0.987037037037037,0.11084905660377359,0.6150568181818182
32216,0.7166666666666667,0.9435483870967742,0.6733870967741935,0.5228758169934641,0.859375,0.9336734693877551,0.6814814814814815,0.49764150943396224,0.7840909090909091
32217,0.31666666666666665,0.5887096774193549,0.8991935483870968,0.7549019607843137,0.06919642857142858,0.6938775510204082,0.03888888888888889,0.6698113207547169,0.26420454545454547
32218,0.2777777777777778,0.8010752688172043,0.1975806451612903,0.8480392156862745,0.96875,0.7448979591836735,0.9796296296296296,0.07311320754716981,0.5696022727272727
32219,0.35555555555555557,0.8064516129032258,0.06451612903225806,0.46568627450980393,0.9486607142857143,0.46258503401360546,0.9962962962962963,0.07783018867924528,0.6164772727272727
32220,0.06666666666666667,0.3629032258064516,0.13709677419354838,0.2647058823529412,0.3325892857142857,0.24489795918367346,0.6777777777777778,0.125,0.2528409090909091
32221,0.16111111111111112,0.7204301075268817,0.06854838709677419,0.43300653594771243,0.8348214285714286,0.29081632653061223,0.3888888888888889,0.07075471698113207,0.38920454545454547
32222,0.45555555555555555,0.260752688172043,0.7983870967741935,0.6176470588235294,0.12723214285714285,0.3333333333333333,0.027777777777777776,0.6438679245283019,0.35795454545454547
32223,0.8222222222222222,0.21236559139784947,0.6693548387096774,0.14705882352941177,0.16517857142857142,0.1377551020408163,0.08148148148148149,0.8655660377358491,0.4715909090909091
32224,0.2611111111111111,0.706989247311828,0.21774193548387097,0.6797385620915033,0.5558035714285714,0.3741496598639456,0.7388888888888889,0.17688679245283018,0.42045454545454547
32225,0.3,0.5860215053763441,0.25806451612903225,0.6323529411764706,0.8191964285714286,0.5391156462585034,0.8870370370370371,0.1650943396226415,0.5994318181818182
32226,0.5777777777777777,0.5,0.6814516129032258,0.2908496732026144,0.20758928571428573,0.47619047619047616,0.09444444444444444,0.8113207547169812,0.4431818181818182
32227,0.4777777777777778,0.9059139784946236,0.6612903225806451,0.8398692810457516,0.9821428571428571,0.7414965986394558,0.9944444444444445,0.28773584905660377,0.78125
32228,0.1111111111111111,0.3655913978494624,0.1975806451612903,0.7892156862745098,0.8883928571428571,0.26700680272108845,0.9574074074074074,0.014150943396226415,0.4630681818181818
32229,0.25555555555555554,0.7123655913978495,0.6451612903225806,0.8790849673202614,0.8928571428571429,0.5306122448979592,0.8740740740740741,0.28773584905660377,0.7414772727272727
32230,0.7,0.12096774193548387,0.75,0.13071895424836602,0.060267857142857144,0.1989795918367347,0.044444444444444446,0.9316037735849056,0.42045454545454547
32231,0.06666666666666667,0.5349462365591398,0.22580645161290322,0.7843137254901961,0.9441964285714286,0.3554421768707483,0.9851851851851852,0.02830188679245283,0.5397727272727273
32232,0.1,0.3575268817204301,0.8870967741935484,0.8856209150326797,0.9017857142857143,0.6564625850340136,0.9592592592592593,0.4033018867924528,0.7556818181818182
32233,0.005555555555555556,0.1989247311827957,0.8629032258064516,0.8921568627450981,0.8549107142857143,0.6037414965986394,0.7777777777777778,0.5448113207547169,0.640625
32234,0.0,0.3521505376344086,0.3064516129032258,0.6813725490196079,0.8995535714285714,0.3979591836734694,0.9314814814814815,0.009433962264150943,0.40198863636363635
32235,0.08888888888888889,0.6182795698924731,0.9435483870967742,0.9771241830065359,0.9732142857142857,0.8724489795918368,0.9907407407407407,0.4528301886792453,0.7372159090909091
32236,0.6444444444444445,0.1774193548387097,0.9475806451612904,0.2908496732026144,0.09375,0.38945578231292516,0.044444444444444446,0.9316037735849056,0.4914772727272727
32237,0.5722222222222222,0.5134408602150538,0.9879032258064516,0.9640522875816994,0.9196428571428571,0.4523809523809524,0.9703703703703703,0.5825471698113207,0.7329545454545454
32238,0.25555555555555554,0.7903225806451613,0.024193548387096774,0.5735294117647058,0.953125,0.3401360544217687,0.9518518518518518,0.06132075471698113,0.5511363636363636
32239,0.3611111111111111,0.760752688172043,0.08870967741935484,0.6290849673202614,0.9129464285714286,0.44047619047619047,0.9074074074074074,0.1509433962264151,0.5767045454545454
32240,0.37222222222222223,0.5698924731182796,0.016129032258064516,0.2973856209150327,0.9375,0.413265306122449,0.9962962962962963,0.07311320754716981,0.5440340909090909
32241,0.6277777777777778,0.9005376344086021,0.35080645161290325,0.7712418300653595,0.9709821428571429,0.7772108843537415,0.9833333333333333,0.30424528301886794,0.6974431818181818
32242,0.5777777777777777,0.3978494623655914,0.967741935483871,0.8071895424836601,0.234375,0.5459183673469388,0.08148148148148149,0.8113207547169812,0.5213068181818182
32243,0.6055555555555555,0.5725806451612904,0.9596774193548387,0.8202614379084967,0.21875,0.75,0.22592592592592592,0.9080188679245284,0.5326704545454546
32244,0.3388888888888889,0.7768817204301075,0.14112903225806453,0.7058823529411765,0.9508928571428571,0.6955782312925171,0.9833333333333333,0.125,0.5809659090909091
32245,0.8111111111111111,0.3225806451612903,0.8548387096774194,0.24673202614379086,0.04017857142857143,0.6632653061224489,0.03888888888888889,0.9716981132075472,0.5241477272727273
32246,0.06111111111111111,0.5456989247311828,0.0846774193548387,0.7794117647058824,0.9508928571428571,0.4710884353741497,0.9685185185185186,0.018867924528301886,0.4446022727272727
32247,0.8555555555555555,0.3978494623655914,0.9153225806451613,0.630718954248366,0.09151785714285714,0.6275510204081632,0.07962962962962963,0.9528301886792453,0.5440340909090909
32248,0.3888888888888889,0.7311827956989247,0.7943548387096774,0.738562091503268,0.3013392857142857,0.7482993197278912,0.5666666666666667,0.30424528301886794,0.37073863636363635
32249,0.8111111111111111,0.1639784946236559,0.8830645161290323,0.12908496732026145,0.033482142857142856,0.27040816326530615,0.03333333333333333,0.9693396226415094,0.44886363636363635
32250,0.7166666666666667,0.7419354838709677,0.41935483870967744,0.7532679738562091,0.9375,0.8673469387755102,0.9833333333333333,0.7240566037735849,0.6463068181818182
32251,0.28888888888888886,0.5080645161290323,0.2217741935483871,0.696078431372549,0.8973214285714286,0.3656462585034014,0.42407407407407405,0.09905660377358491,0.40482954545454547
32252,0.6888888888888889,0.4274193548387097,0.6209677419354839,0.16339869281045752,0.08705357142857142,0.44387755102040816,0.14074074074074075,0.7240566037735849,0.3380681818181818
32253,0.20555555555555555,0.6451612903225806,0.27419354838709675,0.8104575163398693,0.9419642857142857,0.5663265306122449,0.9666666666666667,0.10849056603773585,0.5525568181818182
32254,0.32222222222222224,0.7231182795698925,0.33064516129032256,0.8790849673202614,0.96875,0.5357142857142857,0.9703703703703703,0.2617924528301887,0.6676136363636364
32255,0.21666666666666667,0.739247311827957,0.25,0.9101307189542484,0.9776785714285714,0.6105442176870748,0.9777777777777777,0.125,0.6150568181818182
32256,0.43333333333333335,0.803763440860215,0.16532258064516128,0.7663398692810458,0.9419642857142857,0.7210884353741497,0.9444444444444444,0.20518867924528303,0.5980113636363636
32257,0.5222222222222223,0.8844086021505376,0.3709677419354839,0.8398692810457516,0.9933035714285714,0.8707482993197279,0.9888888888888889,0.25,0.6789772727272727
32258,0.4,0.6774193548387096,0.9556451612903226,0.9166666666666666,0.5758928571428571,0.8554421768707483,0.8685185185185185,0.8655660377358491,0.5369318181818182
32259,0.2833333333333333,0.771505376344086,0.7419354838709677,0.8970588235294118,0.8995535714285714,0.7414965986394558,0.9074074074074074,0.2099056603773585,0.48863636363636365
32260,0.4722222222222222,0.9005376344086021,0.28225806451612906,0.8071895424836601,0.9709821428571429,0.7772108843537415,0.9962962962962963,0.2971698113207547,0.5710227272727273
32261,0.9555555555555556,0.25,0.7661290322580645,0.17973856209150327,0.10714285714285714,0.2534013605442177,0.040740740740740744,0.9787735849056604,0.5340909090909091
32262,0.03333333333333333,0.4946236559139785,0.125,0.8333333333333334,0.9129464285714286,0.3707482993197279,0.9444444444444444,0.0,0.4190340909090909
32263,0.7,0.3548387096774194,0.5040322580645161,0.7973856209150327,0.38839285714285715,0.23469387755102042,0.17592592592592593,0.8537735849056604,0.7045454545454546
32264,0.7666666666666667,0.3602150537634409,0.8024193548387096,0.21895424836601307,0.05133928571428571,0.6666666666666666,0.05740740740740741,0.9316037735849056,0.43892045454545453
32265,0.16666666666666666,0.5268817204301075,0.7741935483870968,0.8905228758169934,0.33705357142857145,0.7959183673469388,0.35,0.10377358490566038,0.2627840909090909
32266,0.2111111111111111,0.6639784946236559,0.7862903225806451,0.8464052287581699,0.42410714285714285,0.7806122448979592,0.737037037037037,0.11320754716981132,0.34232954545454547
32267,0.8777777777777778,0.5645161290322581,0.7137096774193549,0.8006535947712419,0.9241071428571429,0.6037414965986394,0.9111111111111111,0.4056603773584906,0.8522727272727273
32268,0.7055555555555556,0.06451612903225806,0.06451612903225806,0.03758169934640523,0.013392857142857142,0.07993197278911565,0.001851851851851852,0.8490566037735849,0.34517045454545453
32269,0.14444444444444443,0.7365591397849462,0.6612903225806451,0.9297385620915033,0.9464285714285714,0.685374149659864,0.9407407407407408,0.07547169811320754,0.38920454545454547
32270,0.6055555555555555,0.3548387096774194,0.9032258064516129,0.8594771241830066,0.15848214285714285,0.5799319727891157,0.24444444444444444,0.7617924528301887,0.4275568181818182
32271,0.46111111111111114,0.9112903225806451,0.12903225806451613,0.8921568627450981,0.9888392857142857,0.7704081632653061,0.9944444444444445,0.15330188679245282,0.6590909090909091
32272,0.6777777777777778,0.08333333333333333,0.0846774193548387,0.0392156862745098,0.015625,0.09523809523809523,0.005555555555555556,0.839622641509434,0.3508522727272727
32273,0.8333333333333334,0.12634408602150538,0.22580645161290322,0.058823529411764705,0.03794642857142857,0.13945578231292516,0.014814814814814815,0.9198113207547169,0.5625
32274,0.5733333333333334,0.6476344086021505,0.25806451612903225,0.5254248366013072,0.23258928571428572,0.712312925170068,0.14103703703703704,0.6517924528301887,0.2403977272727273
32275,0.7586666666666667,0.4446236559139785,0.9619354838709677,0.766797385620915,0.16883928571428572,0.6114965986394558,0.12044444444444445,0.9066037735849056,0.5198863636363636
32276,0.24066666666666667,0.6613978494623656,0.11370967741935485,0.6054248366013072,0.9149107142857142,0.5372108843537415,0.968962962962963,0.13622641509433964,0.5409659090909091
32277,0.8693333333333333,0.38247311827956987,0.14580645161290323,0.08444444444444445,0.08687500000000001,0.2916326530612245,0.05096296296296296,0.6616037735849056,0.3534659090909091
32278,0.4742222222222222,0.6573118279569893,0.9106451612903226,0.8094771241830065,0.6116964285714286,0.6882312925170068,0.6654074074074074,0.7478301886792452,0.5626704545454545
32279,0.5957777777777779,0.2817204301075269,0.49774193548387097,0.2584967320261438,0.09571428571428572,0.3904761904761905,0.056074074074074075,0.7918867924528301,0.3738068181818182
32280,0.2853333333333333,0.795268817204301,0.16193548387096776,0.7623529411764706,0.9626785714285714,0.7038775510204082,0.9490370370370371,0.20650943396226415,0.6049431818181819
32281,0.36666666666666664,0.5940860215053764,0.21774193548387097,0.545751633986928,0.8415178571428571,0.5595238095238095,0.9259259259259259,0.21462264150943397,0.5525568181818182
32282,0.6111111111111112,0.6908602150537635,0.7540322580645161,0.7728758169934641,0.9174107142857143,0.7125850340136054,0.8981481481481481,0.5660377358490566,0.6704545454545454
32283,0.6111111111111112,0.478494623655914,0.31048387096774194,0.27941176470588236,0.5,0.4523809523809524,0.5407407407407407,0.5542452830188679,0.4190340909090909
32284,0.5055555555555555,0.717741935483871,0.5443548387096774,0.6748366013071896,0.9196428571428571,0.6394557823129252,0.9222222222222223,0.4080188679245283,0.5994318181818182
32285,0.5944444444444444,0.32526881720430106,0.5725806451612904,0.24509803921568626,0.06473214285714286,0.4812925170068027,0.1388888888888889,0.6863207547169812,0.3252840909090909
32286,0.6388888888888888,0.543010752688172,0.6330645161290323,0.511437908496732,0.40625,0.5561224489795918,0.40555555555555556,0.7193396226415094,0.43892045454545453
32287,0.6611111111111111,0.4596774193548387,0.6895161290322581,0.4395424836601307,0.16517857142857142,0.6275510204081632,0.14814814814814814,0.7948113207547169,0.4275568181818182
32288,0.37222222222222223,0.6639784946236559,0.2782258064516129,0.6454248366013072,0.8816964285714286,0.5238095238095238,0.8537037037037037,0.12735849056603774,0.49573863636363635
